CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
279,105550049202600002,202600002,2026-02-22 17:05:00,1137,49,1,2,2,12,1,5007,2026-02-19 20:05:00,2026-02-19 22:05:00,2026-02-22 12:05:00,16.17399,74.933314,The complainant's a Royal Enfield was stolen from outside a bank ATM.
280,105750065202400004,202400004,2024-03-19 23:41:00,1133,65,1,1,1,20,2,5010,2024-03-19 11:41:00,2024-03-19 13:41:00,2024-03-19 18:41:00,12.903949,75.291056,The body of a person was found near a bus stop at dusk; a case of murder is registered.
281,105650061202600002,202600002,2026-02-01 15:08:00,1123,61,1,1,3,30,1,5023,2026-01-30 03:08:00,2026-01-30 05:08:00,2026-02-01 13:08:00,15.151047,76.45603,"Near a vegetable market, an unknown person outraged the modesty of the complainant at night."
282,105680038202600002,202600002,2026-02-15 02:44:00,1143,38,1,2,1,21,2,5025,2026-02-14 15:44:00,2026-02-14 15:44:00,2026-02-14 23:44:00,13.946026,75.199747,The complainant sustained injuries in an assault near a hospital gate at dusk.
283,105670041202400003,202400003,2024-04-11 14:18:00,1105,41,1,2,2,14,2,5018,2024-04-11 11:18:00,2024-04-11 12:18:00,2024-04-11 13:18:00,14.441124,75.905604,Household articles and ear studs were stolen from the complainant's house near a bus stop.
284,105790057202600001,202600001,2026-06-29 17:31:00,1232,57,1,2,2,11,2,5021,2026-06-29 13:31:00,2026-06-29 13:31:00,2026-06-29 15:31:00,17.31323,76.797089,Unknown persons entered through the rear door at night and took gold ornaments and cash.
285,105750064202400001,202400001,2024-10-17 06:12:00,1194,64,1,2,2,12,1,5021,2024-10-16 04:12:00,2024-10-16 05:12:00,2024-10-17 06:12:00,12.944137,75.355923,a Honda Activa parked near a bank ATM was found missing around noon.
286,105680038202400003,202400003,2024-04-09 12:07:00,1177,38,1,1,1,22,1,5023,2024-04-08 07:07:00,2024-04-08 10:07:00,2024-04-09 09:07:00,13.984179,75.228781,An attempt was made on the complainant's life near an apartment complex using a sharp weapon.
287,105840008202500002,202500002,2025-08-01 09:16:00,1023,8,1,2,1,21,1,5010,2025-07-29 10:16:00,2025-07-29 13:16:00,2025-08-01 04:16:00,12.7359,77.226236,A quarrel near a jewellery shop led to the complainant being beaten and hurt.
288,105840009202500002,202500002,2025-11-01 09:33:00,1127,9,1,1,3,30,2,5001,2025-11-01 01:33:00,2025-11-01 01:33:00,2025-11-01 07:33:00,12.746701,77.38723,"The complainant, a woman, was harassed and assaulted near a jewellery shop at night."
289,105770016202600002,202600002,2026-04-12 13:41:00,1077,16,1,2,2,14,2,5004,2026-04-12 12:41:00,2026-04-12 15:41:00,2026-04-12 13:41:00,12.254433,76.53791,Household articles and a mangalsutra were stolen from the complainant's house near a government office.
290,105740036202500004,202500004,2025-05-10 05:58:00,1203,36,1,2,1,21,1,5025,2025-05-09 09:58:00,2025-05-09 10:58:00,2025-05-10 02:58:00,12.999145,76.233088,The complainant was assaulted with a stick near a government office and injured.
291,105820032202400001,202400001,2024-03-28 09:25:00,1208,32,1,2,4,40,1,5001,2024-03-26 04:25:00,2024-03-26 06:25:00,2024-03-28 03:25:00,13.488267,77.825303,An unknown person defrauded the complainant of cash promising a mobile phone around noon.
292,105730014202500003,202500003,2025-03-12 02:04:00,1268,14,1,2,2,11,2,5016,2025-03-11 22:04:00,2025-03-11 23:04:00,2025-03-11 23:04:00,12.600773,76.715328,The complainant found a window grille broken on returning home; a mangalsutra and cash were missing.
293,105550048202500002,202500002,2025-06-15 22:16:00,1034,48,1,2,4,40,2,5001,2025-06-15 19:16:00,2025-06-15 21:16:00,2025-06-15 20:16:00,15.995557,74.855923,The complainant was cheated of money near a government office on a false promise at night.
294,105710025202400002,202400002,2024-10-09 02:52:00,1143,25,1,2,2,10,1,5006,2024-10-08 09:52:00,2024-10-08 11:52:00,2024-10-08 22:52:00,13.412939,76.855494,An unidentified person grabbed a wallet with cash from the complainant close to a petrol bunk and disappeared.
295,105730012202600001,202600001,2026-04-03 07:09:00,1060,12,1,1,2,13,2,5008,2026-04-02 19:09:00,2026-04-02 22:09:00,2026-04-03 02:09:00,12.575256,76.748502,"Near a bus stop, unknown persons robbed the complainant of a laptop bag and fled towards the ring road."
296,105770016202500002,202500002,2025-07-25 20:41:00,1005,16,1,2,2,14,2,5007,2025-07-25 13:41:00,2025-07-25 16:41:00,2025-07-25 17:41:00,12.232326,76.5614,ear studs was found missing from the complainant's shop near a government office around noon.
297,105740036202500005,202500005,2025-10-02 11:36:00,1078,36,1,2,2,14,1,5023,2025-10-02 01:36:00,2025-10-02 02:36:00,2025-10-02 09:36:00,12.987431,76.228233,ear studs kept at the workplace near a wedding hall was stolen during office hours.
298,105780022202500002,202500002,2025-08-24 07:23:00,1022,22,1,1,1,20,3,5009,2025-08-23 23:23:00,2025-08-24 00:23:00,2025-08-24 02:23:00,11.861935,77.04542,A murder was reported near a temple following a dispute in the early hours.
299,105730012202400002,202400002,2024-07-10 23:37:00,1097,12,1,2,2,12,1,5024,2024-07-09 10:37:00,2024-07-09 11:37:00,2024-07-10 21:37:00,12.597193,76.768888,a Bajaj Pulsar parked near a school was found missing around noon.
300,105740034202500006,202500006,2025-12-15 21:16:00,1107,34,1,2,2,14,2,5023,2025-12-15 14:16:00,2025-12-15 17:16:00,2025-12-15 15:16:00,12.944084,76.027633,Household articles and a laptop bag were stolen from the complainant's house near a vegetable market.
301,105550049202500002,202500002,2025-11-06 05:57:00,1183,49,1,1,1,20,2,5010,2025-11-05 18:57:00,2025-11-05 19:57:00,2025-11-06 00:57:00,16.196702,74.91808,A murder was reported near a petrol bunk following a dispute around noon.
302,105750065202400005,202400005,2024-04-21 11:27:00,1027,65,1,1,2,13,1,5003,2024-04-20 13:27:00,2024-04-20 15:27:00,2024-04-21 10:27:00,12.908668,75.330082,"Near a bus stop, unknown persons robbed the complainant of a gold chain and fled towards the highway."
303,105820031202600001,202600001,2026-05-28 18:27:00,1241,31,1,2,2,12,2,5022,2026-05-28 06:27:00,2026-05-28 09:27:00,2026-05-28 14:27:00,13.60553,77.900426,The complainant's a Honda Activa was stolen from outside a bus stop.
304,105820031202500001,202500001,2025-01-12 15:21:00,1173,31,1,2,2,12,3,5013,2025-01-12 11:21:00,2025-01-12 12:21:00,2025-01-12 15:21:00,13.576997,77.884623,a Honda Activa parked near a park gate was found missing during the afternoon.
305,105620052202600001,202600001,2026-04-02 13:10:00,1059,52,1,2,2,11,2,5020,2026-04-02 00:10:00,2026-04-02 03:10:00,2026-04-02 07:10:00,15.279352,75.212302,On returning from a trip the complainant found the roof ventilator forced and valuables gone.
306,105650059202500005,202500005,2025-03-21 09:29:00,1012,59,1,1,3,30,2,5018,2025-03-21 01:29:00,2025-03-21 03:29:00,2025-03-21 06:29:00,15.000405,76.517807,"The complainant, a woman, was harassed and assaulted near a hospital gate during office hours."
307,105730011202500003,202500003,2025-07-04 06:08:00,1190,11,1,2,2,12,1,5002,2025-07-01 03:08:00,2025-07-01 04:08:00,2025-07-04 02:08:00,12.512835,76.743575,Unknown persons rode away a TVS scooter parked near a government office at dusk.
308,105730011202600001,202600001,2026-05-08 02:07:00,1095,11,1,2,2,14,1,5009,2026-05-06 13:07:00,2026-05-06 13:07:00,2026-05-07 20:07:00,12.541459,76.75547,Household articles and a mobile phone were stolen from the complainant's house near a school.
309,105650060202500002,202500002,2025-09-06 08:20:00,1243,60,1,2,2,14,2,5018,2025-09-05 20:20:00,2025-09-05 20:20:00,2025-09-06 03:20:00,15.011925,76.598432,The complainant reported theft of a laptop bag from the premises near a hospital gate.
310,105660045202400001,202400001,2024-03-27 09:47:00,1220,45,1,1,3,30,1,5014,2024-03-26 06:47:00,2024-03-26 06:47:00,2024-03-27 05:47:00,14.216206,76.532729,"Near an apartment complex, an unknown person outraged the modesty of the complainant around noon."
311,105680038202400004,202400004,2024-07-03 07:49:00,1162,38,1,2,4,40,1,5017,2024-07-01 05:49:00,2024-07-01 08:49:00,2024-07-03 01:49:00,13.94859,75.195482,An unknown person defrauded the complainant of cash promising a handbag at dusk.
312,105650060202500003,202500003,2025-11-03 14:43:00,1041,60,1,1,1,20,1,5020,2025-11-02 05:43:00,2025-11-02 08:43:00,2025-11-03 13:43:00,15.012793,76.596147,The deceased was found with injuries near a park gate; murder is suspected.
313,105780021202500003,202500003,2025-04-14 21:46:00,1227,21,1,1,2,13,1,5008,2025-04-13 11:46:00,2025-04-13 12:46:00,2025-04-14 17:46:00,11.943389,77.16469,Two persons on a bike snatched a mobile phone near a jewellery shop after threatening the complainant.
314,105650061202600003,202600003,2026-06-04 03:04:00,1203,61,1,1,3,30,1,5024,2026-06-01 12:04:00,2026-06-01 12:04:00,2026-06-04 00:04:00,15.193065,76.417801,"Near an apartment complex, an unknown person outraged the modesty of the complainant at dusk."
315,105780019202400003,202400003,2024-09-05 22:13:00,1230,19,1,1,1,20,2,5023,2024-09-05 15:13:00,2024-09-05 17:13:00,2024-09-05 20:13:00,12.061071,77.181756,The deceased was found with injuries near a wedding hall; murder is suspected.
316,105680038202400005,202400005,2024-06-09 10:51:00,1132,38,1,1,1,22,1,5012,2024-06-07 23:51:00,2024-06-08 02:51:00,2024-06-09 06:51:00,13.944977,75.224198,The complainant was attacked with a weapon near an apartment complex during the afternoon and grievously injured.
317,105720002202500007,202500007,2025-11-15 08:21:00,1006,2,1,2,1,21,2,5024,2025-11-15 02:21:00,2025-11-15 03:21:00,2025-11-15 06:21:00,12.884298,77.656817,The complainant sustained injuries in an assault near a government office at night.
318,105710024202500003,202500003,2025-12-08 05:54:00,1067,24,1,2,2,14,2,5017,2025-12-07 20:54:00,2025-12-07 22:54:00,2025-12-08 00:54:00,13.342579,76.909115,a gold chain kept at the workplace near a vegetable market was stolen late in the evening.
319,105710026202400003,202400003,2024-04-13 01:37:00,1233,26,1,1,1,22,2,5001,2024-04-12 17:37:00,2024-04-12 19:37:00,2024-04-12 21:37:00,13.434888,76.854552,An attempt was made on the complainant's life near a bank ATM using a sharp weapon.
320,105770015202600001,202600001,2026-02-13 13:31:00,1093,15,1,1,1,22,2,5007,2026-02-13 05:31:00,2026-02-13 05:31:00,2026-02-13 07:31:00,12.104504,76.401536,An attempt was made on the complainant's life near a petrol bunk using a sharp weapon.
321,105780022202600001,202600001,2026-05-23 16:39:00,1155,22,1,2,1,21,1,5012,2026-05-22 05:39:00,2026-05-22 06:39:00,2026-05-23 14:39:00,11.874256,77.086439,A quarrel near a petrol bunk led to the complainant being beaten and hurt.
322,105770018202500002,202500002,2025-04-14 14:01:00,1110,18,1,1,1,20,1,5020,2025-04-12 08:01:00,2025-04-12 11:01:00,2025-04-14 12:01:00,12.109177,76.495944,The body of a person was found near a temple late in the evening; a case of murder is registered.
323,105550049202400004,202400004,2024-03-01 18:03:00,1077,49,1,2,4,40,1,5005,2024-03-01 03:03:00,2024-03-01 05:03:00,2024-03-01 16:03:00,16.201154,74.9508,An unknown person defrauded the complainant of cash promising a laptop bag around noon.
324,105790058202600001,202600001,2026-02-04 15:11:00,1061,58,1,1,1,20,2,5021,2026-02-04 06:11:00,2026-02-04 09:11:00,2026-02-04 11:11:00,17.212868,76.857054,The body of a person was found near an apartment complex during office hours; a case of murder is registered.
325,105730012202500005,202500005,2025-07-25 16:34:00,1077,12,1,2,4,40,2,5021,2025-07-25 03:34:00,2025-07-25 05:34:00,2025-07-25 10:34:00,12.563567,76.757426,The complainant was cheated of money near a park gate on a false promise at night.
326,105740034202600002,202600002,2026-05-27 07:37:00,1092,34,1,2,2,12,1,5004,2026-05-26 07:37:00,2026-05-26 07:37:00,2026-05-27 06:37:00,12.955351,76.03066,a Yamaha bike left near a park gate could not be traced; the steering lock was broken.
327,105820030202400002,202400002,2024-08-10 18:01:00,1105,30,1,2,2,14,2,5025,2024-08-10 11:01:00,2024-08-10 14:01:00,2024-08-10 18:01:00,13.470894,77.929304,a handbag kept at the workplace near a government office was stolen at night.
328,105770015202500002,202500002,2025-04-12 13:00:00,1043,15,1,1,3,30,2,5021,2025-04-12 00:00:00,2025-04-12 03:00:00,2025-04-12 07:00:00,12.117032,76.377025,"Near a jewellery shop, an unknown person outraged the modesty of the complainant at night."
329,105830005202400001,202400001,2024-03-04 00:51:00,1083,5,1,1,1,22,2,5001,2024-03-03 19:51:00,2024-03-03 22:51:00,2024-03-03 22:51:00,13.151232,77.487502,An attempt was made on the complainant's life near a bus stop using a sharp weapon.
330,105550049202600003,202600003,2026-02-20 00:46:00,1225,49,1,2,2,10,3,5005,2026-02-19 19:46:00,2026-02-19 19:46:00,2026-02-19 21:46:00,16.170389,74.931758,"While walking near a bank ATM, a gold chain was snatched from the complainant by a passer-by who escaped towards the bus stand."
331,105810029202500002,202500002,2025-11-06 13:47:00,1266,29,1,2,2,12,2,5017,2025-11-06 02:47:00,2025-11-06 04:47:00,2025-11-06 08:47:00,13.055441,78.18351,Unknown persons rode away a Bajaj Pulsar parked near a jewellery shop during the afternoon.
332,105780021202500004,202500004,2025-02-10 22:00:00,1143,21,1,1,2,13,3,5021,2025-02-10 10:00:00,2025-02-10 12:00:00,2025-02-10 18:00:00,11.931486,77.176379,"Near a petrol bunk, unknown persons robbed the complainant of a mobile phone and fled towards the highway."
333,105730013202400002,202400002,2024-08-20 20:53:00,1261,13,1,2,2,12,2,5007,2024-08-20 14:53:00,2024-08-20 15:53:00,2024-08-20 17:53:00,12.573487,76.711365,a TVS scooter left near a petrol bunk could not be traced; the steering lock was broken.
334,105790055202600002,202600002,2026-05-28 14:17:00,1128,55,1,2,2,12,2,5023,2026-05-28 06:17:00,2026-05-28 08:17:00,2026-05-28 09:17:00,17.283754,76.746369,Unknown persons rode away a Royal Enfield parked near a wedding hall around noon.
335,105820032202600001,202600001,2026-05-04 18:04:00,1167,32,1,1,2,13,2,5001,2026-05-04 11:04:00,2026-05-04 11:04:00,2026-05-04 15:04:00,13.487775,77.822544,The complainant was assaulted near a government office and a handbag was taken forcibly.
336,105820033202400003,202400003,2024-04-26 03:29:00,1221,33,1,2,1,21,2,5014,2024-04-25 20:29:00,2024-04-25 20:29:00,2024-04-26 02:29:00,13.692686,77.880379,The complainant sustained injuries in an assault near a vegetable market in the early hours.
337,105750064202400002,202400002,2024-08-15 07:27:00,1050,64,1,2,4,40,1,5019,2024-08-14 18:27:00,2024-08-14 18:27:00,2024-08-15 03:27:00,12.925515,75.390431,The complainant was cheated of money near a hospital gate on a false promise around noon.
338,105830004202400002,202400002,2024-08-10 06:11:00,1127,4,1,2,1,21,2,5009,2024-08-09 18:11:00,2024-08-09 21:11:00,2024-08-10 00:11:00,13.258699,77.453871,A quarrel near a government office led to the complainant being beaten and hurt.
339,105730013202600003,202600003,2026-01-09 10:40:00,1081,13,1,2,2,14,2,5006,2026-01-09 02:40:00,2026-01-09 04:40:00,2026-01-09 08:40:00,12.572639,76.711975,two gold bangles kept at the workplace near a jewellery shop was stolen at night.
340,105780019202600001,202600001,2026-01-03 17:34:00,1079,19,1,2,2,14,2,5022,2026-01-03 10:34:00,2026-01-03 12:34:00,2026-01-03 16:34:00,12.069905,77.157522,The complainant reported theft of a mangalsutra from the premises near a hospital gate.
341,105620052202500003,202500003,2025-10-06 21:56:00,1068,52,1,1,3,30,1,5011,2025-10-04 18:56:00,2025-10-04 19:56:00,2025-10-06 20:56:00,15.29529,75.208227,"Near a jewellery shop, an unknown person outraged the modesty of the complainant around noon."
342,105840007202500002,202500002,2025-04-17 04:28:00,1181,7,1,2,2,14,2,5003,2025-04-16 19:28:00,2025-04-16 21:28:00,2025-04-17 01:28:00,12.633461,77.336797,two gold bangles kept at the workplace near a wedding hall was stolen at dusk.
343,105670041202600001,202600001,2026-06-02 08:39:00,1091,41,1,1,3,30,2,5006,2026-06-02 00:39:00,2026-06-02 00:39:00,2026-06-02 03:39:00,14.412815,75.955931,"Near a bank ATM, an unknown person outraged the modesty of the complainant at dusk."
344,105710023202500003,202500003,2025-12-25 22:56:00,1010,23,1,1,1,20,2,5020,2025-12-25 13:56:00,2025-12-25 13:56:00,2025-12-25 19:56:00,13.489146,76.948383,The body of a person was found near a park gate late in the evening; a case of murder is registered.
345,105710024202500004,202500004,2025-07-02 15:22:00,1019,24,1,1,1,22,2,5018,2025-07-02 06:22:00,2025-07-02 06:22:00,2025-07-02 09:22:00,13.341877,76.907116,The complainant was attacked with a weapon near a wedding hall during office hours and grievously injured.
346,105550050202600003,202600003,2026-03-15 00:07:00,1245,50,1,1,3,30,1,5022,2026-03-13 14:07:00,2026-03-13 14:07:00,2026-03-14 18:07:00,16.176928,74.816943,"The complainant, a woman, was harassed and assaulted near a park gate at night."
347,105790055202500005,202500005,2025-02-17 21:24:00,1028,55,1,2,2,14,2,5017,2025-02-17 13:24:00,2025-02-17 13:24:00,2025-02-17 18:24:00,17.287002,76.792592,a mangalsutra was found missing from the complainant's shop near a wedding hall at dusk.
